Zip Code,City,County,Value
91911,Chula Vista,San Diego,0.08835074750053051
91912,Chula Vista,San Diego,0.5874887920021721
91913,Chula Vista,San Diego,0.1463798686916402
91914,Chula Vista,San Diego,0.4823105371733627
91915,Chula Vista,San Diego,0.9842628845278929
91916,Descanso,San Diego,0.4561804110290264
91917,Dulzura,San Diego,0.9607214666746213
91921,Chula Vista,San Diego,0.7900377729354136
91931,Guatay,San Diego,0.6092819269553695
91932,Imperial Beach,San Diego,0.8795961311773834
91933,Imperial Beach,San Diego,0.5234890329318675
91934,Jacumba,San Diego,0.5192811976116392
91935,Jamul,San Diego,0.7828918357572432
91941,La Mesa,San Diego,0.4191848824028688
91942,La Mesa,San Diego,0.22758397011341036
91943,La Mesa,San Diego,0.2112097646344424
91944,La Mesa,San Diego,0.726125134389312
91945,Lemon Grove,San Diego,0.4370868568889512
91946,Lemon Grove,San Diego,0.5870726779230073
91947,Lincoln Acres,San Diego,0.33797671173582033
91948,Mount Laguna,San Diego,0.18807638352076483
91950,National City,San Diego,0.6874568677784536
91951,National City,San Diego,0.3051097910568621
91962,Pine Valley,San Diego,0.306881948060993
91963,Potrero,San Diego,0.4359145583555424
91976,Spring Valley,San Diego,0.7773109654205859
91977,Spring Valley,San Diego,0.4171825187263951
91978,Spring Valley,San Diego,0.6489872361153595
91979,Spring Valley,San Diego,0.8516872876040471
91980,Tecate,San Diego,0.3550947631658752
91987,Tecate,San Diego,0.4335802396843824
91990,Potrero,San Diego,0.29618535403857327
92003,Bonsall,San Diego,0.21996659587392609
92004,Borrego Springs,San Diego,0.6178903665245612
92007,Cardiff By The Sea,San Diego,0.03861929431498634
92008,Carlsbad,San Diego,0.2416801070249206
92009,Carlsbad,San Diego,0.0760991208875228
92010,Carlsbad,San Diego,0.5296191803550385
92011,Carlsbad,San Diego,0.7474990754741051
92013,Carlsbad,San Diego,0.5013491586091048
92014,Del Mar,San Diego,0.47815726901412314
92018,Carlsbad,San Diego,0.3920843493940547
92019,El Cajon,San Diego,0.6761243130379242
92020,El Cajon,San Diego,0.48777752835189636
92021,El Cajon,San Diego,0.0014187562024581268
92022,El Cajon,San Diego,0.03385723767040916
92023,Encinitas,San Diego,0.40740832980444486
92024,Encinitas,San Diego,0.22577364392540922
92025,Escondido,San Diego,0.4575270758868757
92026,Escondido,San Diego,0.5733705974380148
92027,Escondido,San Diego,0.5296697701630999
92028,Fallbrook,San Diego,0.6264267873898877
92029,Escondido,San Diego,0.25387037438674964
92030,Escondido,San Diego,0.36585867057704946
92033,Escondido,San Diego,0.03197469479336612
92036,Julian,San Diego,0.6379779233002039
92037,La Jolla,San Diego,0.7955471973037145
92038,La Jolla,San Diego,0.3043855469014458
92039,La Jolla,San Diego,0.5246498380893994
92040,Lakeside,San Diego,0.22769736290515485
92046,Escondido,San Diego,0.38337415164289146
92049,Oceanside,San Diego,0.9158902687494095
92051,Oceanside,San Diego,0.03555590573863099
92052,Oceanside,San Diego,0.5459525636633304
92054,Oceanside,San Diego,0.07149261765848469
92055,Camp Pendleton,San Diego,0.5811892901182578
92056,Oceanside,San Diego,0.06293574932108048
92057,Oceanside,San Diego,0.6318197442099993
92059,Pala,San Diego,0.7498619715254309
92060,Palomar Mountain,San Diego,0.9687940969687483
92061,Pauma Valley,San Diego,0.09343451100034539
92064,Poway,San Diego,0.015964594473560023
92065,Ramona,San Diego,0.44256631245704026
92066,Ranchita,San Diego,0.20437721354787675
92067,Rancho Santa Fe,San Diego,0.6179758214885991
92068,San Luis Rey,San Diego,0.2274626447262329
92069,San Marcos,San Diego,0.5358399218899688
92070,Santa Ysabel,San Diego,0.39931335527072576
92071,Santee,San Diego,0.0837932520810003
92072,Santee,San Diego,0.3662961805206617
92074,Poway,San Diego,0.5418420929241525
92075,Solana Beach,San Diego,0.3338987820825652
92078,San Marcos,San Diego,0.7096190684527346
92079,San Marcos,San Diego,0.36333632120656834
92081,Vista,San Diego,0.6981527626006416
92082,Valley Center,San Diego,0.42469463877811053
92083,Vista,San Diego,0.9924098229722791
92084,Vista,San Diego,0.7083961114328365
92085,Vista,San Diego,0.7215279479385333
92086,Warner Springs,San Diego,0.1879412218312606
92088,Fallbrook,San Diego,0.5752122834900939
92090,El Cajon,San Diego,0.14500364436319746
92091,Rancho Santa Fe,San Diego,0.9353019716259481
92092,La Jolla,San Diego,0.056632042227843904
92093,La Jolla,San Diego,0.7648586993509912
92096,San Marcos,San Diego,0.6949752044844104
92101,San Diego,San Diego,0.7511506649006758
92102,San Diego,San Diego,0.97088406677731
92103,San Diego,San Diego,0.797115190991261
92104,San Diego,San Diego,0.3555878436935538
92105,San Diego,San Diego,0.9198890551429286
92106,San Diego,San Diego,0.634978015098391
92107,San Diego,San Diego,0.7646312233152088
92108,San Diego,San Diego,0.024231218015909883
92109,San Diego,San Diego,0.7042101361719941
92110,San Diego,San Diego,0.35101636489210275
92111,San Diego,San Diego,0.6128891156845184
92112,San Diego,San Diego,0.5672947798429175
92113,San Diego,San Diego,0.4088152609572189
92114,San Diego,San Diego,0.37635964887686746
92115,San Diego,San Diego,0.9864296964195702
92116,San Diego,San Diego,0.052639349265086954
92117,San Diego,San Diego,0.9135225607656434
92118,Coronado,San Diego,0.18209148909687212
92119,San Diego,San Diego,0.7332271784985831
92120,San Diego,San Diego,0.42145927223794244
92121,San Diego,San Diego,0.5630217482011344
92122,San Diego,San Diego,0.4971116995675293
92123,San Diego,San Diego,0.17801580288614205
92124,San Diego,San Diego,0.128344844930671
92126,San Diego,San Diego,0.15465728537223056
92127,San Diego,San Diego,0.632677959237236
92128,San Diego,San Diego,0.3907060769825206
92129,San Diego,San Diego,0.12152008950780413
92130,San Diego,San Diego,0.8555232748826789
92131,San Diego,San Diego,0.07280781552417182
92132,San Diego,San Diego,0.07247161621837117
92133,San Diego,San Diego,0.7076219702391093
92134,San Diego,San Diego,0.5837263813124047
92135,San Diego,San Diego,0.31539049409284825
92136,San Diego,San Diego,0.3093703589366368
92137,San Diego,San Diego,0.2476311379377294
92138,San Diego,San Diego,0.9046679143685616
92139,San Diego,San Diego,0.11186831013807308
92140,San Diego,San Diego,0.7526553801191069
92142,San Diego,San Diego,0.23831693254702402
92143,San Ysidro,San Diego,0.5453296237518523
92145,San Diego,San Diego,0.721948849670714
92147,San Diego,San Diego,0.6321802599293309
92149,San Diego,San Diego,0.7389123346867328
92150,San Diego,San Diego,0.2491692737475899
92152,San Diego,San Diego,0.09049156871130593
92153,San Diego,San Diego,0.03697557611662616
92154,San Diego,San Diego,0.18591898445719046
92155,San Diego,San Diego,0.5279084819575339
92158,San Diego,San Diego,0.8175914570583873
92159,San Diego,San Diego,0.8743607133127713
92160,San Diego,San Diego,0.36855629212545526
92161,San Diego,San Diego,0.7301750790641841
92162,San Diego,San Diego,0.608491836792642
92163,San Diego,San Diego,0.39902114531520416
92164,San Diego,San Diego,0.2425165359806405
92165,San Diego,San Diego,0.847216413419615
92166,San Diego,San Diego,0.6925601651259368
92167,San Diego,San Diego,0.44165939648483565
92168,San Diego,San Diego,0.9693820101211716
92169,San Diego,San Diego,0.9580922514449453
92170,San Diego,San Diego,0.41084047364639464
92171,San Diego,San Diego,0.6254649151081046
92172,San Diego,San Diego,0.8275379349349594
92173,San Ysidro,San Diego,0.23129022021514123
92174,San Diego,San Diego,0.008348450513367522
92175,San Diego,San Diego,0.7874136248328374
92176,San Diego,San Diego,0.41099835886592695
92177,San Diego,San Diego,0.3584512862149676
92178,Coronado,San Diego,0.5818252641920558
92179,San Diego,San Diego,0.5090287587428532
92182,San Diego,San Diego,0.8667299022223947
92184,San Diego,San Diego,0.13862961139742724
92186,San Diego,San Diego,0.8061174462111091
92187,San Diego,San Diego,0.18844472589635242
92190,San Diego,San Diego,0.6063609105922423
92191,San Diego,San Diego,0.49891407249392605
92192,San Diego,San Diego,0.8852572625038857
92193,San Diego,San Diego,0.7867192688790199
92194,San Diego,San Diego,0.06604343329528084
92195,San Diego,San Diego,0.8383381361333051
92196,San Diego,San Diego,0.26179417360722845
92197,San Diego,San Diego,0.43832082400240235
92198,San Diego,San Diego,0.3726236658822075
92199,San Diego,San Diego,0.14021904095942017
92201,Indio,Riverside,0.6630301609671809
92202,Indio,Riverside,0.959103801702748
92203,Indio,Riverside,0.16061119093838094
92210,Indian Wells,Riverside,0.8683037691156199
92211,Palm Desert,Riverside,0.5890991287648479
92220,Banning,Riverside,0.6597835653815811
92222,Bard,Imperial,0.26298400301532454
92223,Beaumont,Riverside,0.5208054342023001
92225,Blythe,Riverside,0.6708388774690708
92226,Blythe,Riverside,0.2657433488328844
92227,Brawley,Imperial,0.22757205098403377
92230,Cabazon,Riverside,0.7404449026488116
92231,Calexico,Imperial,0.24062251486972186
92232,Calexico,Imperial,0.5442658475712814
92233,Calipatria,Imperial,0.4114868399868581
92234,Cathedral City,Riverside,0.0943657118449508
92235,Cathedral City,Riverside,0.45454178300225956
92236,Coachella,Riverside,0.34306174409866763
92239,Desert Center,Riverside,0.7226191137810711
92240,Desert Hot Springs,Riverside,0.8846431850282419
92241,Desert Hot Springs,Riverside,0.6568790983610182
92242,Earp,San Bernardino,0.680041911415705
92243,El Centro,Imperial,0.2977929738484335
92244,El Centro,Imperial,0.6203940156704502
92247,La Quinta,Riverside,0.8398985009300415
92248,La Quinta,Riverside,0.42072951622296073
92249,Heber,Imperial,0.36522312591149997
92250,Holtville,Imperial,0.9472830099722291
92251,Imperial,Imperial,0.7266290065601544
92252,Joshua Tree,San Bernardino,0.42094961548858256
92253,La Quinta,Riverside,0.8961115678871632
92254,Mecca,Riverside,0.15810885466291014
92255,Palm Desert,Riverside,0.9062459095451696
92256,Morongo Valley,San Bernardino,0.5642383574894994
92257,Niland,Imperial,0.8645709436917177
92258,North Palm Springs,Riverside,0.6902294662037087
92259,Ocotillo,Imperial,0.7553822596736071
92260,Palm Desert,Riverside,0.6671442633281341
92261,Palm Desert,Riverside,0.04497640747432241
92262,Palm Springs,Riverside,0.8173165016480863
92263,Palm Springs,Riverside,0.465246140519306
92264,Palm Springs,Riverside,0.3876342843777343
92266,Palo Verde,Imperial,0.4054198559907869
92267,Parker Dam,San Bernardino,0.09319998949237385
92268,Pioneertown,San Bernardino,0.9440210840406269
92270,Rancho Mirage,Riverside,0.4429797864073659
92273,Seeley,Imperial,0.8314709570017089
92274,Thermal,Riverside,0.22591766873489671
92275,Salton City,Imperial,0.31037618531094036
92276,Thousand Palms,Riverside,0.8367071587737986
92277,Twentynine Palms,San Bernardino,0.6634572998942712
92278,Twentynine Palms,San Bernardino,0.9565602114218283
92280,Vidal,San Bernardino,0.9945924441083593
92281,Westmorland,Imperial,0.3577571774323407
92282,White Water,Riverside,0.4853063914735367
92283,Winterhaven,Imperial,0.4172069998841168
92284,Yucca Valley,San Bernardino,0.017085423981993086
92285,Landers,San Bernardino,0.6400249374505831
92286,Yucca Valley,San Bernardino,0.4709667094964822
92292,Palm Springs,Riverside,0.5322773627855197
92301,Adelanto,San Bernardino,0.1901514897505847
92304,Amboy,San Bernardino,0.5040603176403482
92305,Angelus Oaks,San Bernardino,0.020641593878639952
92307,Apple Valley,San Bernardino,0.09759495263554019
92308,Apple Valley,San Bernardino,0.8039160387599016
92309,Baker,San Bernardino,0.5668874867662723
92310,Fort Irwin,San Bernardino,0.2529458238160811
92311,Barstow,San Bernardino,0.7704194908533457
92312,Barstow,San Bernardino,0.14658183791796575
92313,Grand Terrace,San Bernardino,0.9839004866639818
92314,Big Bear City,San Bernardino,0.22863515875469642
92315,Big Bear Lake,San Bernardino,0.7449063003540568
92316,Bloomington,San Bernardino,0.27278253858874346
92317,Blue Jay,San Bernardino,0.5856149140574798
92318,Bryn Mawr,San Bernardino,0.6098958459492927
92320,Calimesa,Riverside,0.19259020953636585
92321,Cedar Glen,San Bernardino,0.31683958599325934
92322,Cedarpines Park,San Bernardino,0.988572775159035
92323,Cima,San Bernardino,0.7712317852963593
92324,Colton,San Bernardino,0.29887902551718026
92325,Crestline,San Bernardino,0.6497903989345943
92326,Crest Park,San Bernardino,0.34447366205742425
92327,Daggett,San Bernardino,0.007952295829801503
92328,Death Valley,Inyo,0.13483643382955468
92329,Phelan,San Bernardino,0.4501807222948404
92331,Fontana,San Bernardino,0.348031937419069
92332,Essex,San Bernardino,0.7436161903428908
92333,Fawnskin,San Bernardino,0.9185412875537227
92334,Fontana,San Bernardino,0.4674389205563909
92335,Fontana,San Bernardino,0.6040075299887289
92336,Fontana,San Bernardino,0.9996124164185574
92337,Fontana,San Bernardino,0.9992380319543561
92338,Ludlow,San Bernardino,0.2762468112569598
92339,Forest Falls,San Bernardino,0.559463517926881
92340,Hesperia,San Bernardino,0.07757351040673321
92341,Green Valley Lake,San Bernardino,0.3953010439527247
92342,Helendale,San Bernardino,0.5854575021064927
92344,Hesperia,San Bernardino,0.6913425727003344
92345,Hesperia,San Bernardino,0.6134602428686529
92346,Highland,San Bernardino,0.8295424153031092
92347,Hinkley,San Bernardino,0.705029487084063
92350,Loma Linda,San Bernardino,0.0075725021470758325
92352,Lake Arrowhead,San Bernardino,0.3188846269555714
92354,Loma Linda,San Bernardino,0.0642264325068449
92356,Lucerne Valley,San Bernardino,0.8397236760184623
92357,Loma Linda,San Bernardino,0.14864599392920175
92358,Lytle Creek,San Bernardino,0.5664483045965552
92359,Mentone,San Bernardino,0.5627303901017426
92363,Needles,San Bernardino,0.2078440796654506
92364,Nipton,San Bernardino,0.05531835748876035
92365,Newberry Springs,San Bernardino,0.3501022611852842
92366,Mountain Pass,San Bernardino,0.8180129503726756
92368,Oro Grande,San Bernardino,0.7032453388895477
92369,Patton,San Bernardino,0.8912435777850154
92371,Phelan,San Bernardino,0.4612815282344822
92372,Pinon Hills,San Bernardino,0.5830345547432392
92373,Redlands,San Bernardino,0.17309731445004872
92374,Redlands,San Bernardino,0.8598106352810371
92375,Redlands,San Bernardino,0.14464065612972665
92376,Rialto,San Bernardino,0.39172109255375487
92377,Rialto,San Bernardino,0.494043151278722
92378,Rimforest,San Bernardino,0.3915545140455481
92382,Running Springs,San Bernardino,0.2273019381356287
92384,Shoshone,Inyo,0.5000098923843848
92385,Skyforest,San Bernardino,0.3769481578149583
92386,Sugarloaf,San Bernardino,0.8673431508328429
92389,Tecopa,Inyo,0.9172447002825235
92391,Twin Peaks,San Bernardino,0.8472425850350898
92392,Victorville,San Bernardino,0.14150705645298434
92393,Victorville,San Bernardino,0.3615178055483166
92394,Victorville,San Bernardino,0.005566492342124807
92395,Victorville,San Bernardino,0.48400895496886664
92397,Wrightwood,San Bernardino,0.35932278459481837
92398,Yermo,San Bernardino,0.7682896454218342
92399,Yucaipa,San Bernardino,0.4336120450712704
92401,San Bernardino,San Bernardino,0.384279459813222
92402,San Bernardino,San Bernardino,0.4148264845807472
92403,San Bernardino,San Bernardino,0.2813746353946951
92404,San Bernardino,San Bernardino,0.13524726253204133
92405,San Bernardino,San Bernardino,0.30674072148389464
92406,San Bernardino,San Bernardino,0.3864306524511132
92407,San Bernardino,San Bernardino,0.7684788255184871
92408,San Bernardino,San Bernardino,0.6579221819234204
92410,San Bernardino,San Bernardino,0.5077406235156994
92411,San Bernardino,San Bernardino,0.5547992798194905
92412,San Bernardino,San Bernardino,0.10563395868372583
92413,San Bernardino,San Bernardino,0.14953729474866573
92414,San Bernardino,San Bernardino,0.36003518442380233
92415,San Bernardino,San Bernardino,0.9926515917106136
92418,San Bernardino,San Bernardino,0.6345597638654863
92423,San Bernardino,San Bernardino,0.8305903179779268
92424,San Bernardino,San Bernardino,0.09984028019086422
92427,San Bernardino,San Bernardino,0.8267043999047272
92501,Riverside,Riverside,0.9599464064298053
92502,Riverside,Riverside,0.28304804797763294
92503,Riverside,Riverside,0.7874848562860854
92504,Riverside,Riverside,0.9670185964617819
92505,Riverside,Riverside,0.9175620410882965
92506,Riverside,Riverside,0.895856408275592
92507,Riverside,Riverside,0.24812528485751906
92508,Riverside,Riverside,0.6317348446259861
92509,Riverside,Riverside,0.13874712329751127
92513,Riverside,Riverside,0.5333717768408217
92514,Riverside,Riverside,0.12986462446984182
92515,Riverside,Riverside,0.8490588453614729
92516,Riverside,Riverside,0.1373066970584178
92517,Riverside,Riverside,0.466969006679419
92518,March Air Reserve Base,Riverside,0.39303621071164896
92519,Riverside,Riverside,0.24354151024876924
92521,Riverside,Riverside,0.16286368133708828
92522,Riverside,Riverside,0.15865827321850134
92530,Lake Elsinore,Riverside,0.7923342343063742
92531,Lake Elsinore,Riverside,0.72282207996673
92532,Lake Elsinore,Riverside,0.47594700419761526
92536,Aguanga,Riverside,0.5971917886772757
92539,Anza,Riverside,0.9747601141355895
92543,Hemet,Riverside,0.42513153405183424
92544,Hemet,Riverside,0.970058138089942
92545,Hemet,Riverside,0.8287792537612315
92546,Hemet,Riverside,0.2784732538195507
92548,Homeland,Riverside,0.7173685549736015
92549,Idyllwild,Riverside,0.6339864788218348
92551,Moreno Valley,Riverside,0.07608438926241456
92552,Moreno Valley,Riverside,0.25250785510569207
92553,Moreno Valley,Riverside,0.5590484594224621
92554,Moreno Valley,Riverside,0.7892174567633554
92555,Moreno Valley,Riverside,0.8515213537998547
92556,Moreno Valley,Riverside,0.17997765533369292
92557,Moreno Valley,Riverside,0.2324617835676781
92561,Mountain Center,Riverside,0.05199223709801437
92562,Murrieta,Riverside,0.5234341842444405
92563,Murrieta,Riverside,0.9665590197357916
92564,Murrieta,Riverside,0.24548033776010336
92567,Nuevo,Riverside,0.5581853575429043
92570,Perris,Riverside,0.6165494771070252
92571,Perris,Riverside,0.15000676615678565
92572,Perris,Riverside,0.3955597813596947
92581,San Jacinto,Riverside,0.3367284589078732
92582,San Jacinto,Riverside,0.9056456990188662
92583,San Jacinto,Riverside,0.7288517415890894
92584,Menifee,Riverside,0.5922128443302412
92585,Sun City,Riverside,0.3930735130625276
92586,Sun City,Riverside,0.11589799158961611
92587,Sun City,Riverside,0.36757649821400284
92589,Temecula,Riverside,0.20067515141702796
92590,Temecula,Riverside,0.9221766698406535
92591,Temecula,Riverside,0.41115245152448354
92592,Temecula,Riverside,0.5766738833140115
92593,Temecula,Riverside,0.9206032250963383
92595,Wildomar,Riverside,0.18905214490247357
92596,Winchester,Riverside,0.5411709299345564
92599,Perris,Riverside,0.682849154796769
92602,Irvine,Orange,0.8756500332578354
92603,Irvine,Orange,0.08331564494169874
92604,Irvine,Orange,0.3365385879205183
92605,Huntington Beach,Orange,0.4830284678319261
92606,Irvine,Orange,0.9318729048037278
92607,Laguna Niguel,Orange,0.1304919667439559
92609,El Toro,Orange,0.7021446006055081
92610,Foothill Ranch,Orange,0.5009956736750012
92612,Irvine,Orange,0.9841407219643337
92614,Irvine,Orange,0.16883244298123024
92615,Huntington Beach,Orange,0.3481667508866362
92616,Irvine,Orange,0.47282191574681476
92617,Irvine,Orange,0.6618135838338903
92618,Irvine,Orange,0.9124875260897221
92619,Irvine,Orange,0.4710330366401507
92620,Irvine,Orange,0.34869314725729517
92623,Irvine,Orange,0.3840132956622515
92624,Capistrano Beach,Orange,0.1512078404322903
92625,Corona Del Mar,Orange,0.7811008563048831
92626,Costa Mesa,Orange,0.9147032322404234
92627,Costa Mesa,Orange,0.5034286501796672
92628,Costa Mesa,Orange,0.7745875812135503
92629,Dana Point,Orange,0.6744851482884251
92630,Lake Forest,Orange,0.35318325551041063
92637,Laguna Woods,Orange,0.20047387780609083
92646,Huntington Beach,Orange,0.48604559818693605
92647,Huntington Beach,Orange,0.5699989925954114
92648,Huntington Beach,Orange,0.10073810502446778
92649,Huntington Beach,Orange,0.3758896450741449
92650,East Irvine,Orange,0.819006035015055
92651,Laguna Beach,Orange,0.4253742239879028
92652,Laguna Beach,Orange,0.7034559345618754
92653,Laguna Hills,Orange,0.9171173393047392
92654,Laguna Hills,Orange,0.31033981355726414
92655,Midway City,Orange,0.018556309945055194
92656,Aliso Viejo,Orange,0.6562836650109194
92657,Newport Coast,Orange,0.2737233141588651
92658,Newport Beach,Orange,0.7061873462245807
92659,Newport Beach,Orange,0.01955907791885969
92660,Newport Beach,Orange,0.5102414280530825
92661,Newport Beach,Orange,0.04685158523080779
92662,Newport Beach,Orange,0.8497130577816088
92663,Newport Beach,Orange,0.2450242379855827
92672,San Clemente,Orange,0.11936425066321688
92673,San Clemente,Orange,0.32609303735399053
92674,San Clemente,Orange,0.1204680666717366
92675,San Juan Capistrano,Orange,0.6292892487588904
92676,Silverado,Orange,0.8929233174664575
92677,Laguna Niguel,Orange,0.4618380305080463
92678,Trabuco Canyon,Orange,0.03723040017018597
92679,Trabuco Canyon,Orange,0.4090035640476444
92683,Westminster,Orange,0.12187241220141676
92684,Westminster,Orange,0.3684670572543338
92685,Westminster,Orange,0.10438364231367392
92688,Rancho Santa Margarita,Orange,0.45428452178832646
92690,Mission Viejo,Orange,0.8717382378906264
92691,Mission Viejo,Orange,0.13690509609042256
92692,Mission Viejo,Orange,0.15338972644520865
92693,San Juan Capistrano,Orange,0.8128752008677258
92694,Ladera Ranch,Orange,0.24934542704776153
92697,Irvine,Orange,0.030392326921999224
92698,Aliso Viejo,Orange,0.6687519645863276
92701,Santa Ana,Orange,0.9524608489856985
92702,Santa Ana,Orange,0.2608293334771372
92703,Santa Ana,Orange,0.07313090533434718
92704,Santa Ana,Orange,0.7802400321031753
92705,Santa Ana,Orange,0.20604306192866462
92706,Santa Ana,Orange,0.569691899577937
92707,Santa Ana,Orange,0.8331044867070301
92708,Fountain Valley,Orange,0.1697130455017466
92709,Irvine,Orange,0.2985284969290478
92710,Irvine,Orange,0.838713495972019
92711,Santa Ana,Orange,0.9781801357840083
92712,Santa Ana,Orange,0.3794805393614604
92725,Santa Ana,Orange,0.10173756639165621
92728,Fountain Valley,Orange,0.1955260965983614
92735,Santa Ana,Orange,0.03040211351557809
92780,Tustin,Orange,0.8582387510227205
92781,Tustin,Orange,0.3355218175510315
92782,Tustin,Orange,0.040577946402237774
92799,Santa Ana,Orange,0.7195418942039644
92801,Anaheim,Orange,0.16520762764876196
92802,Anaheim,Orange,0.33575296161908486
92803,Anaheim,Orange,0.23004170370972932
92804,Anaheim,Orange,0.8596508410912924
92805,Anaheim,Orange,0.28704326037682937
92806,Anaheim,Orange,0.5908911919338964
92807,Anaheim,Orange,0.9188070327936884
92808,Anaheim,Orange,0.8931319400079929
92809,Anaheim,Orange,0.9876371260572057
92811,Atwood,Orange,0.3407033141270577
92812,Anaheim,Orange,0.02524993724893121
92814,Anaheim,Orange,0.20583070360801514
92815,Anaheim,Orange,0.9955806461605496
92816,Anaheim,Orange,0.6800417287345353
92817,Anaheim,Orange,0.533294562292955
92821,Brea,Orange,0.30373150144670547
92822,Brea,Orange,0.11289685303423558
92823,Brea,Orange,0.3131849459438403
92825,Anaheim,Orange,0.6322463736913244
92831,Fullerton,Orange,0.5643598330643125
92832,Fullerton,Orange,0.9313572507252577
92833,Fullerton,Orange,0.30327252974181107
92834,Fullerton,Orange,0.9604560854368414
92835,Fullerton,Orange,0.27475670800924856
92836,Fullerton,Orange,0.8989034084130545
92837,Fullerton,Orange,0.19075587868530386
92838,Fullerton,Orange,0.3317784484878479
92840,Garden Grove,Orange,0.9129188503495382
92841,Garden Grove,Orange,0.22912961002141263
92842,Garden Grove,Orange,0.4126308849733984
92843,Garden Grove,Orange,0.6588869679792235
92844,Garden Grove,Orange,0.9766811571711176
92845,Garden Grove,Orange,0.8098551695682237
92846,Garden Grove,Orange,0.1877604787002023
92850,Anaheim,Orange,0.17962273199579104
92856,Orange,Orange,0.3073380512438577
92857,Orange,Orange,0.8228350792416348
92859,Orange,Orange,0.9401776214741315
92860,Norco,Riverside,0.049752375359038314
92861,Villa Park,Orange,0.7290588661340334
92862,Orange,Orange,0.8714533928168866
92863,Orange,Orange,0.19940821677533327
92864,Orange,Orange,0.32204319831820416
92865,Orange,Orange,0.054286052154057796
92866,Orange,Orange,0.6183852698907171
92867,Orange,Orange,0.21768258715091382
92868,Orange,Orange,0.22059712607572446
92869,Orange,Orange,0.634106003088724
92870,Placentia,Orange,0.2247354708192264
92871,Placentia,Orange,0.3824649534339175
92877,Corona,Riverside,0.903959166025204
92878,Corona,Riverside,0.21844391112364114
92879,Corona,Riverside,0.3979503004955176
92880,Corona,Riverside,0.6586526736961744
92881,Corona,Riverside,0.48906966507133864
92882,Corona,Riverside,0.9232518341415874
92883,Corona,Riverside,0.2669994748047193
92885,Yorba Linda,Orange,0.13086528138761766
92886,Yorba Linda,Orange,0.6911287353095095
92887,Yorba Linda,Orange,0.1215632449252182
92899,Anaheim,Orange,0.352331397198834
93001,Ventura,Ventura,0.5810122439745575
93002,Ventura,Ventura,0.2979262663747866
93003,Ventura,Ventura,0.6157551198955231
93004,Ventura,Ventura,0.8938306394125513
93005,Ventura,Ventura,0.09316430100602968
93006,Ventura,Ventura,0.03121166239960327
93007,Ventura,Ventura,0.9608847689894837
93009,Ventura,Ventura,0.5568722369299732
93010,Camarillo,Ventura,0.6798480022894002
93011,Camarillo,Ventura,0.21257854439577906
93012,Camarillo,Ventura,0.16085637423714427
93013,Carpinteria,Santa Barbara,0.5061867702499945
93014,Carpinteria,Santa Barbara,0.2891637266027065
93015,Fillmore,Ventura,0.34263709351157123
93016,Fillmore,Ventura,0.2689885729946988
93020,Moorpark,Ventura,0.1886784689734422
93021,Moorpark,Ventura,0.35699850419333834
93022,Oak View,Ventura,0.4680385640392728
93023,Ojai,Ventura,0.6063767222949692
93024,Ojai,Ventura,0.14472934663317916
93030,Oxnard,Ventura,0.6862284253028204
93031,Oxnard,Ventura,0.2902636201098985
93032,Oxnard,Ventura,0.32919196761125935
93033,Oxnard,Ventura,0.25327611291003405
93034,Oxnard,Ventura,0.044328334454630136
93035,Oxnard,Ventura,0.7347757090626572
93036,Oxnard,Ventura,0.6542039489715299
93040,Piru,Ventura,0.0832458077633027
93041,Port Hueneme,Ventura,0.9143454103395976
93042,Point Mugu Nawc,Ventura,0.31265176529702154
93043,Port Hueneme Cbc Base,Ventura,0.679879566189215
93044,Port Hueneme,Ventura,0.024035093129573637
93060,Santa Paula,Ventura,0.1734575519228594
93061,Santa Paula,Ventura,0.13189643515426774
93062,Simi Valley,Ventura,0.29872322587900046
93063,Simi Valley,Ventura,0.6995215481049211
93064,Brandeis,Ventura,0.17611092158731956
93065,Simi Valley,Ventura,0.2679963426986891
93066,Somis,Ventura,0.5834085542409768
93067,Summerland,Santa Barbara,0.4662409515899364
93093,Simi Valley,Ventura,0.19082881385439054
93094,Simi Valley,Ventura,0.24474127871997142
93099,Simi Valley,Ventura,0.41169140047911057
93101,Santa Barbara,Santa Barbara,0.8935458130476281
93102,Santa Barbara,Santa Barbara,0.3668898555284428
93103,Santa Barbara,Santa Barbara,0.14524853664015436
93105,Santa Barbara,Santa Barbara,0.4598322156263448
93106,Santa Barbara,Santa Barbara,0.20517787771328244
93107,Santa Barbara,Santa Barbara,0.05254298922247225
93108,Santa Barbara,Santa Barbara,0.06087743401229839
93109,Santa Barbara,Santa Barbara,0.4595945466628215
93110,Santa Barbara,Santa Barbara,0.5523216529598927
93111,Santa Barbara,Santa Barbara,0.4999714966256825
93116,Goleta,Santa Barbara,0.10607792009749462
93117,Goleta,Santa Barbara,0.5181202357941332
93118,Goleta,Santa Barbara,0.3260470395214363
93120,Santa Barbara,Santa Barbara,0.6431686176223339
93121,Santa Barbara,Santa Barbara,0.24693546057691607
93130,Santa Barbara,Santa Barbara,0.19074792076633007
93140,Santa Barbara,Santa Barbara,0.7000416896928714
93150,Santa Barbara,Santa Barbara,0.9028633394487815
93160,Santa Barbara,Santa Barbara,0.04714965309645747
93190,Santa Barbara,Santa Barbara,0.5404170016263263
93199,Goleta,Santa Barbara,0.4638355249771875
93201,Alpaugh,Tulare,0.5766316634284789
